path,relative_path,group,filename,extension,width,height,orientation,megapixels,entropy,contrast,luminance,bytes
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_06.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_06.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_06.jpg,.jpg,1080,1440,portrait,1.56,7.096,39.098,131.542,493786
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_07.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_07.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_07.jpg,.jpg,1080,1440,portrait,1.56,7.129,43.84,124.434,631484
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_08.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_08.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_08.jpg,.jpg,1080,1440,portrait,1.56,7.137,44.237,126.44,564223
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_09.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_09.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_09.jpg,.jpg,1080,1440,portrait,1.56,7.157,44.668,122.435,601793
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_10.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_10.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_10.jpg,.jpg,1080,1440,portrait,1.56,7.154,45.383,123.942,592661
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_11.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_11.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_11.jpg,.jpg,1080,1440,portrait,1.56,6.82,29.156,136.014,770653
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_12.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_12.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_12.jpg,.jpg,1080,1440,portrait,1.56,6.764,28.077,135.241,783668
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_13.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_13.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_13.jpg,.jpg,1080,1440,portrait,1.56,6.719,27.835,131.884,780560
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_14.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_14.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_14.jpg,.jpg,1080,1440,portrait,1.56,6.941,32.437,134.062,649451
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_15.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_15.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_15.jpg,.jpg,1080,1440,portrait,1.56,6.979,33.033,135.689,651360
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_16.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_16.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_16.jpg,.jpg,1080,1440,portrait,1.56,6.973,32.965,136.205,651437
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_17.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_17.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_17.jpg,.jpg,1080,1440,portrait,1.56,6.937,32.73,134.935,654902
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_18.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_18.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_18.jpg,.jpg,1080,1440,portrait,1.56,7.128,43.101,124.707,592972
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_19.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_19.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_19.jpg,.jpg,1080,1440,portrait,1.56,7.141,44.262,125.603,596353
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_20.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_20.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_20.jpg,.jpg,1080,1440,portrait,1.56,7.168,46.489,129.52,527704
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_21.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_21.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_21.jpg,.jpg,1080,1440,portrait,1.56,7.17,46.56,130.019,527728
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_22.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_22.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_22.jpg,.jpg,1080,1440,portrait,1.56,7.173,46.527,130.258,527259
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_23.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_23.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_23.jpg,.jpg,1080,1440,portrait,1.56,7.108,39.69,128.73,478250
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_24.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_24.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_24.jpg,.jpg,1080,1440,portrait,1.56,7.096,38.819,126.188,482286
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_133444949_25.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_133444949_25.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_133444949_25.jpg,.jpg,1080,1440,portrait,1.56,7.14,39.993,127.919,467957
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560.jpg,.jpg,1440,1080,landscape,1.56,6.956,38.12,120.16,756400
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_01.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_01.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_01.jpg,.jpg,1440,1080,landscape,1.56,6.941,37.189,121.671,735358
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_02.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_02.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_02.jpg,.jpg,2580,2966,portrait,7.65,7.689,59.676,110.286,3667372
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_03.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_03.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_03.jpg,.jpg,4000,3000,landscape,12.0,7.763,60.313,108.366,6063577
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_04.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_04.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_04.jpg,.jpg,4000,3000,landscape,12.0,7.667,53.695,119.525,5657048
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_05.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_05.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_05.jpg,.jpg,4000,3000,landscape,12.0,7.1,47.895,137.733,4312876
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_06.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_06.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_06.jpg,.jpg,3000,4000,portrait,12.0,6.949,39.013,132.792,3785104
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_07.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_07.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_07.jpg,.jpg,3000,4000,portrait,12.0,6.822,35.962,137.139,3707702
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_08.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_08.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_08.jpg,.jpg,3000,4000,portrait,12.0,6.559,29.105,138.694,3863723
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_09.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_09.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_09.jpg,.jpg,4000,3000,landscape,12.0,6.625,27.698,150.15,4283746
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_10.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_10.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_10.jpg,.jpg,3000,4000,portrait,12.0,7.141,50.945,139.818,2955469
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_11.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_11.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_11.jpg,.jpg,3000,4000,portrait,12.0,7.712,59.65,108.442,9213418
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_12.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_12.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_12.jpg,.jpg,3000,4000,portrait,12.0,7.64,63.797,129.103,4045318
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_13.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_13.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_13.jpg,.jpg,4000,3000,landscape,12.0,7.508,58.635,141.257,3785660
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_14.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_14.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_14.jpg,.jpg,3000,4000,portrait,12.0,7.541,59.829,131.928,3832238
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_15.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_15.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_15.jpg,.jpg,4000,3000,landscape,12.0,7.719,61.347,120.523,3651513
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_16.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_16.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_16.jpg,.jpg,3000,4000,portrait,12.0,7.431,49.505,129.373,3959013
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_17.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_17.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_17.jpg,.jpg,4000,3000,landscape,12.0,7.762,68.756,105.999,4592077
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_18.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_18.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_18.jpg,.jpg,4000,3000,landscape,12.0,7.519,66.142,121.01,3451901
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_153745560_19.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_153745560_19.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_153745560_19.jpg,.jpg,4000,3000,landscape,12.0,7.756,65.574,129.711,4029764
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756.jpg,.jpg,1440,1081,landscape,1.56,7.721,72.736,136.455,433063
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_01.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_01.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_01.jpg,.jpg,1080,1440,portrait,1.56,7.713,62.43,129.59,486924
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_02.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_02.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_02.jpg,.jpg,1080,1440,portrait,1.56,7.433,63.156,130.37,381397
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_03.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_03.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_03.jpg,.jpg,1080,1440,portrait,1.56,7.609,64.467,133.364,473732
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_04.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_04.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_04.jpg,.jpg,1080,1440,portrait,1.56,7.541,57.729,141.144,454268
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_05.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_05.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_05.jpg,.jpg,1080,1440,portrait,1.56,7.432,68.947,122.987,370594
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_06.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_06.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_06.jpg,.jpg,1080,1440,portrait,1.56,7.494,69.88,122.099,390043
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_07.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_07.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_07.jpg,.jpg,1080,1440,portrait,1.56,7.512,57.02,122.518,391917
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_08.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_08.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_08.jpg,.jpg,1080,1440,portrait,1.56,7.266,57.308,135.099,352171
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_09.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_09.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_09.jpg,.jpg,1080,1440,portrait,1.56,7.299,56.605,131.913,362157
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_10.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_10.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_10.jpg,.jpg,1080,1440,portrait,1.56,7.535,55.438,125.824,414932
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_11.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_11.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_11.jpg,.jpg,1080,1440,portrait,1.56,7.536,56.226,128.642,408838
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_12.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_12.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_12.jpg,.jpg,1080,1440,portrait,1.56,7.482,63.05,142.795,327988
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160252756_13.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160252756_13.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160252756_13.jpg,.jpg,1080,1440,portrait,1.56,7.718,58.339,114.059,379002
